StoreID,StoreCity,Year,WeekNum,YearWeek,TotalSales,WeekendSales,TotalProfit,Transactions,UnitsSold,AvgAOV,AvgDiscount,WeekendRatio
S022,Jaipur,2024,17,2024-17,68678.79000000001,28477.03,11557.76,11,29,6243.526363636364,13.382727272727273,0.4146408228799604
S022,Jaipur,2024,18,2024-18,102612.3,27381.2,18082.79,11,30,9328.39090909091,14.702727272727271,0.2668413045999359
S022,Jaipur,2024,19,2024-19,116744.99,13648.580000000002,20072.850000000002,10,31,11674.499,16.922,0.1169093423195291
S022,Jaipur,2024,20,2024-20,126275.13,34281.840000000004,20553.22,14,41,9019.652142857143,14.471428571428572,0.2714852877205512
S022,Jaipur,2024,21,2024-21,38252.75,9663.95,4328.23,7,14,5464.678571428572,15.244285714285713,0.25263412434400145
S022,Jaipur,2024,22,2024-22,27916.16,1918.02,2387.54,6,12,4652.693333333334,19.668333333333333,0.06870644100048144
S022,Jaipur,2024,23,2024-23,128459.74,41394.8,26447.559999999998,11,32,11678.158181818182,16.224545454545453,0.32223948141262004
S022,Jaipur,2024,24,2024-24,65569.02,9866.65,9892.97,12,25,5464.085,11.210833333333333,0.15047731382900031
S022,Jaipur,2024,25,2024-25,46410.57,15825.32,12163.05,8,21,5801.32125,9.81625,0.34098525400571467
S022,Jaipur,2024,26,2024-26,115294.12000000001,13422.87,17841.53,13,35,8868.778461538463,13.028461538461539,0.1164228496648398
S022,Jaipur,2024,27,2024-27,59015.83,15311.43,6760.94,8,20,7376.97875,18.28625,0.25944615199006776
S022,Jaipur,2024,28,2024-28,95562.41,10876.84,10224.6,12,34,7963.534166666667,12.847500000000002,0.11381923080424615
S022,Jaipur,2024,29,2024-29,70345.36,27067.12,3167.3100000000004,11,27,6395.032727272727,19.48,0.3847747740575924
S022,Jaipur,2024,30,2024-30,57787.42,28966.08,7838.39,10,25,5778.742,15.607999999999999,0.5012523486945775
S022,Jaipur,2024,31,2024-31,40675.8,11377.800000000001,5891.71,7,16,5810.828571428572,16.824285714285715,0.27971914504447365
S022,Jaipur,2024,32,2024-32,67562.55,30668.01,8430.26,10,22,6756.255,16.628999999999998,0.4539202561182193
S022,Jaipur,2024,33,2024-33,70397.6,6523.79,10829.65,8,21,8799.7,14.754999999999999,0.09267063081695966
S022,Jaipur,2024,34,2024-34,71492.58,10223.39,9721.18,9,30,7943.62,18.74888888888889,0.14299931545343586
S022,Jaipur,2024,35,2024-35,167888.54,69799.06,35354.67,14,49,11992.038571428571,11.029285714285715,0.41574642319243466
S022,Jaipur,2024,36,2024-36,54663.26,25064.56,12511.48,4,13,13665.815,14.725000000000001,0.45852662281759266
S022,Jaipur,2024,37,2024-37,61065.82,2566.87,8690.06,10,27,6106.582,17.856,0.04203448017237794
S022,Jaipur,2024,38,2024-38,92060.79,20274.38,13606.92,11,22,8369.162727272727,15.383636363636363,0.2202281774901128
S022,Jaipur,2024,39,2024-39,58430.09,24878.68,8049.33,9,20,6492.232222222222,17.983333333333334,0.42578541296102745
S022,Jaipur,2024,40,2024-40,112431.51,24476.780000000002,14455.57,11,34,10221.046363636364,17.331818181818182,0.217703915921791
S022,Jaipur,2024,41,2024-41,99525.75,19658.480000000003,11076.68,14,41,7108.982142857143,16.052142857142858,0.19752154593158056
S022,Jaipur,2024,42,2024-42,77930.65,10894.33,15541.83,8,19,9741.33125,9.39625,0.1397951896975067
S022,Jaipur,2024,43,2024-43,60977.21,50759.299999999996,7774.530000000001,8,20,7622.15125,18.13125,0.8324306736893996
S022,Jaipur,2024,44,2024-44,114881.41,32634.92,15085.96,11,35,10443.764545454545,15.08090909090909,0.28407485597539234
S022,Jaipur,2024,45,2024-45,47721.77,13779.38,7545.68,5,21,9544.354,14.134,0.28874410986851495
S022,Jaipur,2024,46,2024-46,83477.79999999999,55539.490000000005,15527.43,8,24,10434.724999999999,15.37625,0.6653204804151525
S022,Jaipur,2024,47,2024-47,113409.17,29218.639999999996,21874.17,16,36,7088.073125,13.970625,0.2576391309450549
S022,Jaipur,2024,48,2024-48,100127.42,36509.55,9687.95,13,33,7702.109230769231,18.643076923076926,0.3646308873233726
S022,Jaipur,2024,49,2024-49,74949.7,12750.01,6256.77,9,20,8327.744444444445,19.575555555555557,0.17011422327240805
S022,Jaipur,2024,50,2024-50,31517.09,0.0,5980.8099999999995,6,13,5252.848333333333,5.093333333333334,0.0
S022,Jaipur,2024,51,2024-51,53386.25,5818.55,8808.51,10,20,5338.625,16.442,0.108989674307523
S022,Jaipur,2024,52,2024-52,65345.090000000004,28540.49,10100.18,9,22,7260.565555555556,18.491111111111113,0.43676563916278943
S022,Jaipur,2025,1,2025-01,90099.7,50736.86000000001,21417.89,12,31,7508.308333333333,10.605833333333333,0.5631190780879405
S022,Jaipur,2025,2,2025-02,76479.22,40997.84,14572.29,9,29,8497.691111111111,17.531111111111112,0.5360650906220016
S022,Jaipur,2025,3,2025-03,83475.65,31631.489999999998,16735.86,9,25,9275.072222222221,8.911111111111111,0.37893074207867805
S022,Jaipur,2025,4,2025-04,139987.91,36537.61,20156.0,13,45,10768.30076923077,14.163846153846153,0.2610054682579374
S022,Jaipur,2025,5,2025-05,46291.1,25283.879999999997,3964.22,7,16,6613.0142857142855,21.26571428571429,0.5461931127149711
S022,Jaipur,2025,6,2025-06,72317.56,11543.880000000001,14615.589999999998,10,25,7231.755999999999,14.399000000000001,0.15962762017966317
S022,Jaipur,2025,7,2025-07,117055.04000000001,0.0,31027.48,13,37,9004.233846153847,10.515384615384615,0.0
S022,Jaipur,2025,8,2025-08,74530.3,9585.63,11328.87,12,24,6210.858333333334,15.755,0.1286138657700291
S022,Jaipur,2025,9,2025-09,27861.6,1119.64,2916.77,7,15,3980.2285714285713,14.771428571428572,0.04018577540414047
S022,Jaipur,2025,10,2025-10,96305.3,20056.76,14728.460000000001,12,31,8025.441666666667,15.605833333333335,0.2082622659396731
S022,Jaipur,2025,11,2025-11,120025.03,14108.380000000001,27099.739999999998,14,39,8573.216428571428,12.107857142857142,0.11754531533964208
S022,Jaipur,2025,12,2025-12,51861.99,13497.32,2416.29,7,22,7408.855714285714,12.53857142857143,0.26025457179718714
S022,Jaipur,2025,13,2025-13,30729.22,3140.12,7155.5,6,16,5121.536666666667,15.055,0.10218677857752327
S022,Jaipur,2025,14,2025-14,20631.05,1230.98,5684.79,5,9,4126.21,10.434000000000001,0.05966637665072791
S022,Jaipur,2025,15,2025-15,40035.05,24085.97,3840.7,7,18,5719.292857142857,20.37,0.6016220786535798
S022,Jaipur,2025,16,2025-16,72638.03,12385.22,22967.15,8,24,9079.75375,15.661249999999999,0.17050600078223485
S022,Jaipur,2025,17,2025-17,99215.93,35290.07,13511.76,16,43,6200.995625,18.0925,0.3556895550946305
S022,Jaipur,2025,18,2025-18,90806.97,23783.93,20571.82,11,25,8255.17909090909,12.755454545454546,0.2619174497288039
S022,Jaipur,2025,19,2025-19,23588.52,12190.990000000002,2784.55,4,6,5897.13,17.95,0.5168187745564369
S022,Jaipur,2025,20,2025-20,53718.9,27310.32,4463.68,5,16,10743.78,16.168,0.5083931353769343
S022,Jaipur,2025,21,2025-21,83777.57,40558.310000000005,13938.19,10,31,8377.757000000001,12.236,0.4841189592870741
S022,Jaipur,2025,22,2025-22,58041.81,22006.82,8635.27,10,25,5804.181,13.118,0.3791546128558017
S022,Jaipur,2025,23,2025-23,93120.42,51924.56,19036.49,11,32,8465.492727272727,17.14272727272727,0.5576065915510261
S022,Jaipur,2025,24,2025-24,61590.18,17679.9,9460.94,5,15,12318.036,10.45,0.2870571250157087
S022,Jaipur,2025,25,2025-25,83434.61,36337.08,18882.43,12,36,6952.884166666667,14.223333333333334,0.435515669097033
S022,Jaipur,2025,26,2025-26,37309.76,21632.03,4950.219999999999,4,9,9327.44,18.36,0.5797954744281388
S022,Jaipur,2025,27,2025-27,99687.83,26630.739999999998,18492.56,10,33,9968.783,18.705000000000002,0.26714133510579974
S022,Jaipur,2025,28,2025-28,75657.9,43426.759999999995,14236.39,9,24,8406.433333333332,16.314444444444447,0.5739884400703693
S022,Jaipur,2025,29,2025-29,74138.72,7942.0,16625.8,8,20,9267.34,10.2825,0.1071235111693323
S022,Jaipur,2025,30,2025-30,55596.19,12872.029999999999,10460.210000000001,9,27,6177.354444444445,16.107777777777777,0.23152719637802516
S022,Jaipur,2025,31,2025-31,82460.54,35311.04,15446.44,11,29,7496.412727272726,13.432727272727272,0.42821742375201527
S022,Jaipur,2025,32,2025-32,130215.92,5676.530000000001,30790.11,12,31,10851.326666666666,10.59,0.043593210415439225
S022,Jaipur,2025,33,2025-33,114592.96,30171.09,24805.89,15,37,7639.5306666666675,11.808,0.26328921078572365
S022,Jaipur,2025,34,2025-34,59853.240000000005,4016.25,14121.33,11,22,5441.203636363637,9.314545454545454,0.06710163058841927
S022,Jaipur,2025,35,2025-35,26315.75,0.0,3565.83,5,15,5263.15,14.836000000000002,0.0
S022,Jaipur,2025,36,2025-36,112789.16,32462.8,26221.66,17,47,6634.656470588236,12.578823529411764,0.28781843928973316
S022,Jaipur,2025,37,2025-37,70700.79000000001,14676.88,9922.34,7,22,10100.112857142858,16.36857142857143,0.207591456898855
S022,Jaipur,2025,38,2025-38,47072.45,7903.89,10632.439999999999,9,18,5230.272222222222,13.563333333333333,0.16790904233792803
S022,Jaipur,2025,39,2025-39,91947.51000000001,43386.21,15310.73,10,32,9194.751,18.819,0.47185845489453704
S022,Jaipur,2025,40,2025-40,24070.37,15954.619999999999,3983.5700000000006,5,8,4814.074,12.078,0.6628323536364418
S022,Jaipur,2025,41,2025-41,62309.18,37805.21,10188.66,11,23,5664.470909090909,15.906363636363636,0.6067357971971385
S022,Jaipur,2025,42,2025-42,82807.09999999999,19719.09,15385.2,12,28,6900.591666666666,12.288333333333334,0.23813284126602674
S022,Jaipur,2025,43,2025-43,83403.01,11094.93,17780.11,12,30,6950.250833333333,15.096666666666666,0.1330279326849235
S022,Jaipur,2025,44,2025-44,52597.18,15904.72,7281.58,7,23,7513.882857142858,18.46142857142857,0.3023873143008808
S022,Jaipur,2025,45,2025-45,58288.78,40874.619999999995,3502.52,13,25,4483.752307692308,20.416153846153847,0.7012433610722337
S022,Jaipur,2025,46,2025-46,27138.160000000003,0.0,5943.8,3,9,9046.053333333335,9.786666666666667,0.0
S023,Chennai,2023,46,2023-46,73437.78,33333.8,12466.91,11,28,6676.1618181818185,14.751818181818182,0.453905333194985
S023,Chennai,2023,47,2023-47,60901.56,14431.39,7400.58,10,25,6090.156,18.018,0.2369625671329273
S023,Chennai,2023,48,2023-48,68535.73,31751.730000000003,14893.86,10,24,6853.572999999999,14.546000000000001,0.463287251773637
S023,Chennai,2023,49,2023-49,52016.2,8606.76,9037.18,9,22,5779.577777777778,9.248888888888889,0.16546306727519505
S023,Chennai,2023,50,2023-50,94359.83,30141.52,11462.800000000001,10,28,9435.983,10.554,0.31943169037078595
S023,Chennai,2023,51,2023-51,46224.25,27384.339999999997,8309.75,6,15,7704.041666666667,19.756666666666664,0.5924236737210447
S023,Chennai,2023,52,2023-52,76923.46,20285.620000000003,10258.51,11,28,6993.041818181819,13.990909090909092,0.26371174671550135
S023,Chennai,2024,1,2024-01,49003.51,5127.87,8551.58,4,11,12250.8775,14.2525,0.1046429123138322
S023,Chennai,2024,2,2024-02,63979.22,28533.21,11102.03,8,21,7997.4025,17.975,0.4459762091504085
S023,Chennai,2024,3,2024-03,58320.51,11161.92,13608.310000000001,11,30,5301.864545454546,11.760909090909092,0.19138927283043305
S023,Chennai,2024,4,2024-04,95976.56999999999,13160.33,18089.170000000002,11,32,8725.142727272727,12.22181818181818,0.13712023674111298
S023,Chennai,2024,5,2024-05,36940.79,0.0,3935.88,7,13,5277.255714285714,17.922857142857143,0.0
S023,Chennai,2024,6,2024-06,21128.48,9157.96,3611.64,5,8,4225.696,12.888,0.4334414969746995
S023,Chennai,2024,7,2024-07,61942.630000000005,46518.71,12762.93,7,18,8848.947142857143,15.374285714285715,0.7509966883873028
S023,Chennai,2024,8,2024-08,84330.25,17552.34,17050.89,11,25,7666.386363636364,15.73090909090909,0.20813812362704961
S023,Chennai,2024,9,2024-09,69406.74,21398.7,11208.01,9,26,7711.860000000001,15.256666666666668,0.3083086743448835
S023,Chennai,2024,10,2024-10,81801.66,17223.03,13536.0,11,27,7436.514545454545,15.4,0.210546216299278
S023,Chennai,2024,11,2024-11,32856.22,7201.41,4602.35,8,16,4107.0275,14.8725,0.21917950391128377
S023,Chennai,2024,12,2024-12,90155.65,16077.0,16149.92,15,39,6010.376666666666,12.824666666666667,0.17832493027336613
S023,Chennai,2024,13,2024-13,156775.54,28607.36,33690.41,16,46,9798.47125,13.055,0.18247336287280527
S023,Chennai,2024,14,2024-14,69817.4,9241.58,13859.4,8,23,8727.175,14.69125,0.13236786245262644
S023,Chennai,2024,15,2024-15,100481.23,56700.12,17546.1,14,38,7177.230714285714,16.231428571428573,0.564285687983716
S023,Chennai,2024,16,2024-16,27066.97,5755.33,6586.860000000001,6,9,4511.161666666667,10.586666666666668,0.212632961871979
S023,Chennai,2024,17,2024-17,66657.67,22491.74,15075.9,9,20,7406.4077777777775,15.17888888888889,0.33742163504965
S023,Chennai,2024,18,2024-18,63239.37,0.0,17423.76,9,20,7026.596666666667,12.597777777777777,0.0
S023,Chennai,2024,19,2024-19,91463.14,2276.14,20978.02,13,37,7035.626153846154,14.263076923076925,0.02488587205731183
S023,Chennai,2024,20,2024-20,47187.05,0.0,6601.48,8,18,5898.38125,14.5275,0.0
S023,Chennai,2024,21,2024-21,37816.58,18414.67,7732.1900000000005,6,16,6302.763333333333,15.39,0.48694699520686424
S023,Chennai,2024,22,2024-22,90175.97,22095.97,7418.870000000001,12,36,7514.6641666666665,17.219166666666666,0.24503168637942016
S023,Chennai,2024,23,2024-23,74148.45,24701.020000000004,7599.32,10,27,7414.844999999999,15.713,0.333129283214956
S023,Chennai,2024,24,2024-24,38112.74,23133.8,8185.1900000000005,7,15,5444.677142857143,13.085714285714287,0.6069833866575849
S023,Chennai,2024,25,2024-25,49059.96,16788.46,5340.51,8,20,6132.495,15.0825,0.34220288805779703
S023,Chennai,2024,26,2024-26,53813.81,2986.65,10562.87,9,22,5979.312222222222,12.014444444444443,0.05549969422347164
S023,Chennai,2024,27,2024-27,117758.73,45276.939999999995,16749.84,15,40,7850.581999999999,16.256,0.3844890310892449
S023,Chennai,2024,28,2024-28,50168.24,19127.81,292.6399999999999,7,21,7166.891428571428,26.032857142857143,0.381273291628329
S023,Chennai,2024,29,2024-29,76570.52,41260.68,18960.52,11,32,6960.956363636364,12.936363636363637,0.5388585580978162
S023,Chennai,2024,30,2024-30,127684.1,14135.1,21183.1,10,36,12768.41,16.174,0.11070368197763072
S023,Chennai,2024,31,2024-31,87269.03,48752.619999999995,20312.7,14,36,6233.502142857143,16.44214285714286,0.5586474376992616
S023,Chennai,2024,32,2024-32,60170.76,21203.03,14010.69,9,20,6685.64,12.716666666666667,0.3523809571293432
S023,Chennai,2024,33,2024-33,141130.05000000002,35921.92,17034.48,15,52,9408.670000000002,18.912666666666667,0.2545306261848557
S023,Chennai,2024,34,2024-34,81134.99,35668.100000000006,20359.72,11,25,7375.908181818182,15.13090909090909,0.4396142773912957
S023,Chennai,2024,35,2024-35,107646.19,44308.27,27239.65,11,35,9786.017272727273,16.757272727272724,0.41161020190310493
S023,Chennai,2024,36,2024-36,25452.7,15116.96,6524.35,3,7,8484.233333333334,6.580000000000001,0.593923630891811
S023,Chennai,2024,37,2024-37,68595.39,24887.019999999997,9765.23,10,27,6859.539,13.13,0.36280892928810515
S023,Chennai,2024,38,2024-38,79233.92,36391.75,19045.33,9,25,8803.768888888888,13.025555555555554,0.4592950847313878
S023,Chennai,2024,39,2024-39,97972.35,28026.09,24378.47,13,36,7536.334615384616,11.428461538461537,0.28606122033410447
S023,Chennai,2024,40,2024-40,51977.81,22473.97,8134.66,11,21,4725.255454545454,14.648181818181818,0.4323762390143025
S023,Chennai,2024,41,2024-41,130903.56999999999,12349.07,25701.370000000003,12,35,10908.630833333333,12.230833333333335,0.0943371521494792
S023,Chennai,2024,42,2024-42,82702.81,50029.07,15378.77,9,25,9189.201111111111,13.63888888888889,0.6049258785765562
S023,Chennai,2024,43,2024-43,72091.89,29665.53,9067.42,9,24,8010.21,22.983333333333334,0.4114960781302862
S023,Chennai,2024,44,2024-44,65932.83,17011.89,8340.79,11,24,5993.893636363637,17.424545454545456,0.25801850155681166
S023,Chennai,2024,45,2024-45,66646.53,14222.35,11840.2,10,24,6664.653,16.038999999999998,0.21339970738161462
S023,Chennai,2024,46,2024-46,55596.37,17092.54,11707.57,9,23,6177.374444444445,19.894444444444446,0.30743985623521825
S023,Chennai,2024,47,2024-47,64014.32,5087.26,13352.84,9,20,7112.702222222222,17.15222222222222,0.07947065594073327
S023,Chennai,2024,48,2024-48,127409.26,58882.61,21491.63,16,42,7963.07875,15.17625,0.4621533003174181
S023,Chennai,2024,49,2024-49,47355.96,12826.189999999999,7777.58,8,23,5919.495,12.00375,0.2708463728747131
S023,Chennai,2024,50,2024-50,68789.66,23688.9,15347.77,11,27,6253.605454545454,15.141818181818183,0.34436716215780105
S023,Chennai,2024,51,2024-51,60142.3,11393.52,6857.02,9,18,6682.477777777778,16.74888888888889,0.18944270505118693
S023,Chennai,2024,52,2024-52,50937.32,18164.57,8927.91,11,30,4630.665454545455,18.573636363636364,0.35660631536955617
S023,Chennai,2025,1,2025-01,70896.93000000001,14097.170000000002,13060.67,8,22,8862.116250000001,13.53375,0.19884034470886117
S023,Chennai,2025,2,2025-02,58587.9,812.01,10764.81,7,18,8369.7,11.0,0.013859687751225081
S023,Chennai,2025,3,2025-03,88554.53,14211.810000000001,14148.810000000001,14,40,6325.323571428571,12.98857142857143,0.16048653863331444
S023,Chennai,2025,4,2025-04,110338.77,46633.14,20861.09,9,31,12259.863333333335,10.983333333333333,0.4226360326474547
S023,Chennai,2025,5,2025-05,18080.1,11528.99,3764.13,4,10,4520.025,18.4075,0.6376618492154358
S023,Chennai,2025,6,2025-06,108773.83,32242.22,22955.9,12,31,9064.485833333334,12.316666666666668,0.2964152314945608
S023,Chennai,2025,7,2025-07,98464.31,57443.7,20898.58,14,39,7033.165,15.926428571428572,0.5833961564347528
S023,Chennai,2025,8,2025-08,37801.369999999995,16091.38,10092.31,5,11,7560.273999999999,14.918000000000001,0.42568245542423466
S023,Chennai,2025,9,2025-09,119509.31,59761.75,15813.56,13,36,9193.023846153847,16.61692307692308,0.5000593677597168
S023,Chennai,2025,10,2025-10,42736.61,0.0,12891.890000000001,5,13,8547.322,10.834,0.0
S023,Chennai,2025,11,2025-11,44525.24,7261.76,4172.7300000000005,7,24,6360.748571428571,17.777142857142856,0.1630931130298231
S023,Chennai,2025,12,2025-12,44267.35,16320.83,6626.6900000000005,6,15,7377.891666666666,15.271666666666667,0.3686877574555513
S023,Chennai,2025,13,2025-13,48956.1,9875.21,12800.89,6,16,8159.349999999999,16.438333333333333,0.20171561868694604
S023,Chennai,2025,14,2025-14,76483.97,40996.369999999995,9959.710000000001,13,34,5883.382307692308,19.446153846153848,0.5360125788449527
S023,Chennai,2025,15,2025-15,101968.6,44481.630000000005,20809.73,11,29,9269.872727272728,10.375454545454545,0.4362287017768215
S023,Chennai,2025,16,2025-16,81019.23,44272.44,8850.95,8,25,10127.40375,19.46,0.5464436035741145
S023,Chennai,2025,17,2025-17,69291.67,9635.27,5660.02,7,22,9898.81,23.39428571428571,0.139053799684724
S023,Chennai,2025,18,2025-18,52164.700000000004,21018.18,10444.230000000001,9,20,5796.0777777777785,14.068888888888889,0.40291959888583656
S023,Chennai,2025,19,2025-19,53212.6,28428.82,7122.26,9,24,5912.511111111111,16.884444444444444,0.5342497829461443
S023,Chennai,2025,20,2025-20,71990.78,25641.55,7597.280000000001,7,22,10284.397142857142,20.55,0.35617824949250443
S023,Chennai,2025,21,2025-21,12058.24,9513.8,3070.52,4,6,3014.56,14.5575,0.7889874475877076
S023,Chennai,2025,22,2025-22,80448.19,34446.47,22693.42,12,27,6704.015833333334,7.756666666666667,0.4281820386512114
S023,Chennai,2025,23,2025-23,49416.969999999994,10926.699999999999,10375.08,9,16,5490.774444444443,11.572222222222223,0.22111230210998367
S023,Chennai,2025,24,2025-24,82455.73,18412.600000000002,15745.44,12,30,6871.310833333333,15.323333333333332,0.2233028559688939
S023,Chennai,2025,25,2025-25,86381.56999999999,41312.7,19031.47,9,30,9597.952222222222,11.602222222222222,0.4782582673595768
S023,Chennai,2025,26,2025-26,38293.24,0.0,11106.42,7,16,5470.462857142857,12.061428571428573,0.0
S023,Chennai,2025,27,2025-27,31231.14,29027.7,7681.22,5,11,6246.228,10.794,0.9294473400586722
S023,Chennai,2025,28,2025-28,88155.39,47855.52,13260.869999999999,12,29,7346.2825,15.385,0.5428541578682823
S023,Chennai,2025,29,2025-29,52185.7,6196.62,8388.36,6,19,8697.616666666667,15.325000000000001,0.1187417242654597
S023,Chennai,2025,30,2025-30,50789.009999999995,2002.33,11958.11,6,14,8464.835,8.146666666666667,0.0394244739166997
S023,Chennai,2025,31,2025-31,55894.2,35329.05,18511.82,8,20,6986.775,10.71125,0.6320700537801777
S023,Chennai,2025,32,2025-32,45984.85,20890.7,10779.35,8,20,5748.10625,15.067499999999999,0.4542952733345874
S023,Chennai,2025,33,2025-33,75377.48999999999,42431.31,18981.86,7,22,10768.212857142857,13.717142857142857,0.5629175235206161
S023,Chennai,2025,34,2025-34,106717.1,44032.44,6145.92,10,32,10671.710000000001,17.521,0.41260903828908396
S023,Chennai,2025,35,2025-35,64204.94,32694.79,8326.990000000002,8,24,8025.6175,18.92,0.5092254583525816
S023,Chennai,2025,36,2025-36,89257.42,14590.86,19412.39,13,40,6865.955384615385,14.67,0.16346943481001355
S023,Chennai,2025,37,2025-37,66444.56999999999,18962.36,13103.990000000002,12,22,5537.0475,14.050833333333335,0.2853861496883794
S023,Chennai,2025,38,2025-38,91281.8,8068.68,16544.21,12,36,7606.816666666667,17.5125,0.08839308602591098
S023,Chennai,2025,39,2025-39,105892.35,14560.9,25617.63,14,37,7563.739285714286,12.300714285714287,0.1375066281936325
S023,Chennai,2025,40,2025-40,51845.47,13338.14,12598.86,11,21,4713.2245454545455,12.033636363636363,0.2572672212249209
S023,Chennai,2025,41,2025-41,88274.5,7244.82,17981.87,10,32,8827.45,13.846,0.08207149289998811
S023,Chennai,2025,42,2025-42,42619.24,6406.31,7969.77,7,20,6088.462857142857,8.554285714285713,0.15031497511452577
S023,Chennai,2025,43,2025-43,23788.8,17508.55,2938.7799999999997,5,14,4757.76,20.302,0.7359997141511972
S023,Chennai,2025,44,2025-44,72742.08,24179.43,12709.1,12,30,6061.84,14.966666666666667,0.33239948596465757
S023,Chennai,2025,45,2025-45,79938.79000000001,19322.81,9663.13,12,30,6661.565833333334,11.717500000000001,0.24172007106937696
S023,Chennai,2025,46,2025-46,32513.28,0.0,10255.72,2,8,16256.64,5.855,0.0
S024,Ahmedabad,2023,46,2023-46,61550.69,0.0,9816.800000000001,9,23,6838.9655555555555,20.18111111111111,0.0
S024,Ahmedabad,2023,47,2023-47,40694.94,0.0,5332.69,6,13,6782.490000000001,14.033333333333333,0.0
S024,Ahmedabad,2023,48,2023-48,28646.090000000004,13685.810000000001,5177.04,5,10,5729.218000000001,10.766,0.4777549047705987
S024,Ahmedabad,2023,49,2023-49,81563.16,38112.53,19062.09,8,27,10195.395,13.001249999999999,0.46727628012450717
S024,Ahmedabad,2023,50,2023-50,99258.67,29605.510000000002,23245.06,18,49,5514.370555555555,10.878333333333334,0.2982662370954598
S024,Ahmedabad,2023,51,2023-51,29050.22,24681.010000000002,5514.3,6,17,4841.703333333334,21.088333333333335,0.8495980409098451
S024,Ahmedabad,2023,52,2023-52,57145.23,0.0,16420.9,6,16,9524.205,4.363333333333333,0.0
S024,Ahmedabad,2024,1,2024-01,113546.18,38883.200000000004,25723.73,12,35,9462.181666666665,15.464166666666666,0.34244392898114234
S024,Ahmedabad,2024,2,2024-02,75005.76,3646.01,10042.22,9,27,8333.973333333333,16.544444444444444,0.04860973343913855
S024,Ahmedabad,2024,3,2024-03,110987.92,25808.34,16955.23,15,37,7399.194666666666,12.518666666666666,0.23253287384789265
S024,Ahmedabad,2024,4,2024-04,109768.91,37938.64,28066.27,10,30,10976.891,11.483,0.3456228179727757
S024,Ahmedabad,2024,5,2024-05,97576.51,26345.2,11071.960000000001,10,34,9757.651,17.201999999999998,0.269995309321885
S024,Ahmedabad,2024,6,2024-06,104259.35,19969.11,27204.91,13,36,8019.950000000001,15.350769230769231,0.1915330375644966
S024,Ahmedabad,2024,7,2024-07,72993.58,28533.94,12080.91,11,29,6635.78,16.55727272727273,0.39091026909489845
S024,Ahmedabad,2024,8,2024-08,48345.83,17868.47,8258.61,9,18,5371.7588888888895,15.296666666666665,0.36959692283698514
S024,Ahmedabad,2024,9,2024-09,75182.39,0.0,10286.24,10,29,7518.239,13.056000000000001,0.0
S024,Ahmedabad,2024,10,2024-10,89103.26,18372.9,14039.869999999999,10,34,8910.326,14.129,0.20619784281742332
S024,Ahmedabad,2024,11,2024-11,100230.77,10422.77,17646.940000000002,11,27,9111.888181818182,14.169090909090908,0.10398772752119932
S024,Ahmedabad,2024,12,2024-12,93785.53,19071.83,8293.46,8,27,11723.19125,22.385,0.20335578420253106
S024,Ahmedabad,2024,13,2024-13,98513.74,54032.10999999999,24755.04,9,28,10945.971111111112,8.046666666666667,0.5484728323176035
S024,Ahmedabad,2024,14,2024-14,77845.34,0.0,16474.34,6,19,12974.223333333333,14.031666666666666,0.0
S024,Ahmedabad,2024,15,2024-15,56472.2,20845.58,9414.15,10,22,5647.219999999999,13.550999999999998,0.3691299435828603
S024,Ahmedabad,2024,16,2024-16,41058.22,0.0,4867.69,5,16,8211.644,13.884,0.0
S024,Ahmedabad,2024,17,2024-17,74689.81999999999,0.0,18239.78,7,22,10669.974285714285,11.487142857142857,0.0
S024,Ahmedabad,2024,18,2024-18,76289.37,24536.059999999998,12498.289999999999,11,24,6935.397272727272,12.586363636363636,0.3216183329341952
S024,Ahmedabad,2024,19,2024-19,52990.590000000004,8551.28,4174.799999999999,7,20,7570.084285714286,23.041428571428572,0.16137355707871906
S024,Ahmedabad,2024,20,2024-20,57301.41,0.0,11416.410000000002,7,18,8185.915714285715,15.12142857142857,0.0
S024,Ahmedabad,2024,21,2024-21,90808.81999999999,19581.02,7768.700000000001,16,36,5675.5512499999995,17.355625,0.21562905453457057
S024,Ahmedabad,2024,22,2024-22,48798.38,18791.79,8894.119999999999,8,20,6099.7975,16.65125,0.3850904476746974
S024,Ahmedabad,2024,23,2024-23,50723.16,13143.99,11512.880000000001,7,16,7246.165714285715,13.202857142857143,0.2591319231688246
S024,Ahmedabad,2024,24,2024-24,83065.28,31955.14,21656.51,12,24,6922.106666666667,12.816666666666668,0.3846991185727659
S024,Ahmedabad,2024,25,2024-25,69574.32,35480.67,12595.07,10,24,6957.432000000001,12.991999999999999,0.5099679019500297
S024,Ahmedabad,2024,26,2024-26,50917.58,3640.57,7089.27,8,20,6364.6975,19.3975,0.07149927392464449
S024,Ahmedabad,2024,27,2024-27,41995.97,694.62,9115.93,7,13,5999.424285714286,13.491428571428571,0.016540158496160466
S024,Ahmedabad,2024,28,2024-28,67701.45999999999,12803.96,16910.55,11,34,6154.678181818181,13.991818181818182,0.18912383868826463
S024,Ahmedabad,2024,29,2024-29,94457.14,32057.01,11304.07,9,25,10495.237777777778,16.675555555555558,0.33938154384094205
S024,Ahmedabad,2024,30,2024-30,43229.84,32074.2,10401.439999999999,9,28,4803.315555555555,16.436666666666667,0.7419458411134532
